Date,SP Close,DAL Close,AAL Close,BLU Close,CCL Close,NCLH Close,RCL Close,MAR Close,HLT Close,PK Close,XOM Close,CVX Close,BP Close,DIS Close,NFLX Close,CNK Close,PG Close,JNJ Close,NSRGY Close,ZM Close,MSFT Close,LOGM Close,FB Close,TWTR Close,SNAP Close
6/10/2019,2886.72998,54.73,30.76,18.25,53.18,53.830002,123.440002,132.75,93.029999,27.879999,74.910004,122.290001,42.080002,137.070007,352.01001,37.5,108.720001,139.020004,102.18,102,132.600006,72.139999,174.820007,37.639999,13.77
6/11/2019,2885.719971,54.880001,30.58,19.09,53.169998,53.59,122.860001,134.520004,93.93,27.67,74.839996,121.169998,42.34,135.080002,351.269989,37.389999,109.379997,139.779999,101.809998,94.870003,132.100006,70.779999,178.100006,37.209999,13.54
6/12/2019,2879.840088,55.450001,31.1,19.24,53.389999,53.84,124.269997,132.699997,93.349998,27.950001,74.029999,120.190002,41.060001,135.720001,345.559998,38,109.68,141.679993,101.940002,102.769997,131.490005,70.800003,175.039993,37.490002,13.75
6/13/2019,2891.639893,56.52,33.09,19.440001,52.849998,53.720001,122.470001,133.619995,93.029999,28.299999,74.68,120.910004,41.220001,141.740005,343.429993,38.25,110.910004,140.710007,101.389999,100.949997,132.320007,69.949997,177.470001,36.34,14.11
6/14/2019,2886.97998,55.990002,32.68,19.35,53.119999,54.279999,124.129997,133.679993,93.419998,28.17,74.349998,120.809998,40.91,141.649994,339.730011,38.139999,111.199997,140.089996,101.709999,100.290001,132.449997,68.910004,181.330002,36.150002,13.96
6/17/2019,2889.669922,55.669998,32.560001,19.389999,52.279999,53.040001,122.209999,132.850006,93.209999,28.360001,75.089996,121.389999,40.439999,140.970001,350.619995,38.310001,110.989998,139.440002,101.75,98.110001,132.850006,69.919998,189.009995,36.439999,13.55
6/18/2019,2917.75,56.029999,32.52,19.26,52.380001,53.75,122.629997,134.960007,95.099998,28.620001,75.739998,122.93,41.080002,139.240005,357.119995,38.200001,109.599998,140.229996,102.220001,99.639999,135.160004,71.010002,188.470001,36.650002,14.86
6/19/2019,2926.459961,56.360001,33.209999,19.049999,52.84,53.91,122.650002,135.679993,95.760002,28.33,75.32,122.889999,41.09,140.919998,363.519989,38.349998,110.419998,140.449997,101.949997,102.389999,135.690002,71.449997,187.479996,36.290001,14.67
6/20/2019,2954.179932,55.970001,32.150002,18.879999,48.799999,52.560001,118.739998,137.190002,96.870003,28.370001,76.610001,124.279999,41.810001,142.020004,365.209991,37.18,111.739998,142.210007,103.830002,102.300003,136.949997,72.57,189.529999,35.439999,14.84
6/21/2019,2950.459961,55.990002,31.57,18.59,46.630001,51.110001,114.839996,137.070007,96.139999,28.209999,77.690002,124.93,42.450001,140.229996,369.209991,36.810001,111.199997,142.089996,103.410004,100.470001,136.970001,71.209999,191.139999,35.02,14.56
6/24/2019,2945.350098,56.07,31.82,18.450001,46,50.830002,117.099998,136.759995,95.510002,27.469999,76.949997,124.910004,42.18,139.220001,371.040009,36.119999,112.330002,143.059998,103.699997,89.410004,137.779999,71.019997,192.600006,35.580002,14.76
6/25/2019,2917.379883,55.919998,31.26,18.309999,45.450001,50.860001,116.040001,133.279999,93.25,27.52,76.269997,123.639999,41.860001,139.940002,360.299988,35.450001,111.720001,144.240005,103.139999,85.029999,133.429993,70.110001,188.839996,34.720001,14.53
6/26/2019,2913.780029,56.380001,31.459999,18.1,45.380001,50.41,116.550003,135.649994,94.519997,27.1,76.599998,123.93,42.080002,140.399994,362.200012,35.25,109.730003,141.850006,102.690002,86.330002,133.929993,72.260002,187.660004,35.220001,14.71
6/27/2019,2924.919922,56.82,32.150002,18.27,45.919998,51.84,119.199997,138.289993,96.529999,27.35,75.82,123.110001,41.619999,139.300003,370.019989,35.23,109.779999,140.690002,102.760002,90.269997,134.149994,73.029999,189.5,34.75,14.58
6/28/2019,2941.76001,56.75,32.610001,18.49,46.549999,53.630001,121.209999,140.289993,97.739998,27.559999,76.629997,124.440002,41.700001,139.639999,367.320007,36.099998,109.650002,139.279999,103.400002,88.790001,133.960007,73.68,193,34.900002,14.3
7/1/2019,2964.330078,57.790001,32.880001,18.6,46.290001,52.82,118.07,141.229996,99.300003,27.280001,76.559998,124.839996,42.080002,141.649994,374.600006,36.119999,110.489998,139.360001,102.139999,86.860001,135.679993,73.809998,193,36.080002,14.35
7/2/2019,2973.01001,58.540001,32.189999,18.790001,46.529999,53.73,119.040001,141.259995,100.389999,27.379999,75.720001,122.93,41.860001,142.529999,375.429993,36.43,111.480003,140.029999,103.82,85.129997,136.580002,73.660004,195,36.220001,14.1
7/3/2019,2995.820068,59.150002,32.720001,19.129999,46.18,52.759998,116.540001,141.75,100.639999,27.889999,76.440002,123.349998,41.360001,142.979996,381.720001,37.400002,114.080002,142.139999,103.839996,90.449997,137.460007,74.779999,197.199997,36.02,14.76
7/5/2019,2990.409912,58.700001,32.459999,19.190001,46.91,51.950001,115.400002,142.009995,100.599998,27.85,76.129997,123.540001,41.029999,142.449997,380.549988,37.16,113.150002,140.570007,103.279999,91.879997,137.059998,75.349998,196.399994,36.25,15.23
7/8/2019,2975.949951,59.369999,32.790001,19.459999,46.419998,50.25,111.889999,141.300003,100.190002,27.629999,76.480003,123.599998,41.080002,141.020004,376.160004,36.93,114.050003,140.970001,103.870003,90.760002,136.960007,74.599998,195.759995,36.450001,15.14
7/9/2019,2979.629883,58.959999,32.360001,18.99,45.919998,50.759998,111.220001,139.520004,99,27.51,76.43,123.349998,40.950001,141.610001,379.929993,37.439999,112.910004,141.410004,103.720001,90.93,136.460007,74.849998,199.210007,37.650002,15.25
7/10/2019,2993.070068,59.470001,32.939999,18.940001,45.509998,49.650002,110.379997,141.570007,99.190002,27.610001,77.510002,125.440002,41.220001,143.539993,381,38.040001,113.75,141.210007,103.82,92.720001,137.850006,74.830002,202.729996,37.470001,15.26
7/11/2019,2999.909912,60.16,33.029999,18.690001,45.830002,49.619999,110.400002,141.899994,100.699997,26.92,77.57,125.43,41.279999,143.559998,379.5,37.580002,114.379997,140.110001,102.940002,91.400002,138.399994,75.410004,201.229996,37.209999,15.57
7/12/2019,3013.77002,61.650002,33.779999,18.870001,46.259998,49.790001,110.139999,142.550003,99.540001,27.120001,77.629997,125.980003,41.209999,144.880005,373.25,38.389999,114.989998,134.300003,102.830002,93.300003,138.899994,76.18,204.869995,37.84,15.61
7/15/2019,3014.300049,61.700001,33.610001,18.73,46.950001,50.360001,112.849998,142.779999,99.199997,26.93,77.080002,125.720001,40.689999,145.059998,366.600006,38.07,115.480003,134.710007,103.699997,99.800003,138.899994,76.540001,203.910004,38.68,15.5
7/16/2019,3004.040039,63.16,34.220001,19.5,46.450001,50.82,114.550003,143.960007,99.879997,26.969999,75.93,124.760002,40.209999,144.300003,365.98999,38.220001,115.889999,132.5,103.239998,97.099998,137.080002,75.279999,203.839996,37.990002,15
7/17/2019,2984.419922,62.25,33.259998,19.08,45.639999,49.400002,111.760002,141.240005,97.769997,26.620001,75.480003,124.139999,39.279999,142.570007,362.440002,37.779999,115.940002,131.860001,104.599998,99.730003,136.270004,75.760002,201.800003,37.700001,14.93
7/18/2019,2995.110107,62.66,33.740002,19.219999,45.490002,49.279999,111,139.800003,97.099998,26.450001,74.839996,124.68,38.84,141.630005,325.209991,36.470001,115.440002,132.070007,105.57,95.190002,136.419998,75.980003,200.779999,37.66,14.55
7/19/2019,2976.610107,60.91,33.080002,18.91,45.09,48.599998,110.150002,137.729996,94.529999,26.34,74.989998,125.040001,39.23,139.850006,315.100006,36.970001,115.010002,130.309998,104.419998,93.379997,136.619995,75.959999,198.360001,36.77,14.02
7/22/2019,2985.030029,61.290001,32.900002,18.959999,45.099998,47.919998,111.629997,136.059998,93.239998,25.85,75.07,125.309998,39.349998,140.839996,310.619995,36.939999,115.300003,128.639999,104.589996,96.669998,138.429993,74.730003,202.320007,37.580002,14.15
7/23/2019,3005.469971,63.09,33.73,19.280001,46.200001,48.450001,113.730003,140.690002,95.120003,26.17,75.370003,125.82,39.470001,141.259995,307.299988,37.279999,113.849998,128.839996,104.629997,97.389999,139.289993,73.580002,202.360001,37.900002,14.83
7/24/2019,3019.560059,63.16,34.59,19.559999,47.119999,49.459999,115.339996,139.789993,95.309998,26.469999,75.360001,126.540001,39.139999,141.289993,317.940002,38.360001,112.599998,129.779999,104.260002,95.940002,140.720001,73.5,204.660004,38.73,17.610001
7/25/2019,3003.669922,62.23,31.67,19.52,46.619999,48.759998,113.040001,140.720001,96.400002,26.34,74.93,125.629997,38.990002,143.210007,326.459991,38.639999,112.769997,131.119995,103.239998,97.110001,140.190002,72.349998,200.710007,38.119999,17.690001
7/26/2019,3025.860107,62.16,31.24,19.379999,47.27,49.040001,113.959999,140.270004,97.209999,26.360001,74.809998,123.720001,38.98,144.649994,335.779999,38.849998,114.730003,130.729996,104.800003,102.199997,141.339996,78.410004,199.75,41.52,17.889999
7/29/2019,3020.969971,62.459999,30.74,19.440001,47.349998,49.099998,115.589996,141.229996,97.400002,26.41,75.339996,124.230003,39.09,146.389999,332.700012,39.32,116,133.020004,106.209999,96.470001,141.029999,77,195.940002,41.5,17.5
7/30/2019,3013.179932,62.630001,30.709999,19.459999,47.380001,48.5,115.989998,140.809998,97.309998,26.860001,75.349998,124.339996,39.990002,144.929993,325.929993,39.610001,120.410004,132.080002,106.32,95.489998,140.350006,77.199997,197.039993,41,16.93
7/31/2019,2980.379883,61.040001,30.51,19.23,47.23,49.439999,116.339996,139.059998,96.550003,26.41,74.360001,123.110001,39.740002,143.009995,322.98999,39.919998,118.040001,130.220001,106.080002,95.510002,136.270004,75.970001,194.229996,42.310001,16.799999
8/1/2019,2953.560059,60.32,29.84,19.129999,46.66,48.57,114.050003,136.869995,95.25,25.51,72.459999,120.739998,39,141.850006,319.5,39.32,116.730003,130.289993,107.120003,95.099998,138.059998,75.169998,192.729996,42.080002,16.68
8/2/2019,2932.050049,60.130001,29.450001,19.030001,45.959999,47.450001,110.730003,135.979996,93.910004,25.09,71.75,120.730003,38.48,141.710007,318.829987,41.099998,116.440002,131.070007,107.139999,93.660004,136.899994,73.610001,189.020004,42.849998,17.030001
8/5/2019,2844.73999,57.82,28.530001,18.889999,45.209999,46.049999,107.690002,130.339996,91.349998,24.309999,70.279999,118.739998,37.66,138.300003,307.630005,39.57,113.080002,130.160004,105.040001,89.690002,132.210007,71.300003,181.729996,40.369999,16.459999
8/6/2019,2881.77002,58.790001,28.360001,19.129999,45.060001,46.919998,107.059998,128.490005,92.559998,24.360001,70.959999,119.379997,37.610001,141.869995,310.100006,39.419998,114.279999,130.770004,105.489998,90.43,134.690002,70.660004,184.509995,41.32,16.290001
8/7/2019,2883.97998,59.240002,28.629999,19.360001,45.419998,47.639999,107.370003,127.82,93.400002,24.309999,70.5,119.099998,37.549999,134.860001,304.290009,38.439999,115.519997,130.210007,107.290001,92.449997,135.279999,70.480003,185.149994,41.73,15.91
8/8/2019,2938.090088,60.029999,29.08,19.690001,46.450001,48.599998,109.739998,130.339996,95.769997,24.969999,72.379997,123.230003,37.18,137.889999,315.899994,39.419998,117.440002,131.679993,108.599998,95.769997,138.889999,72.459999,190.160004,42.07,16.76
8/9/2019,2918.649902,59.529999,28.780001,19.450001,46,49.66,109.25,132.460007,95.580002,24.68,70.839996,122.419998,36.810001,138.520004,308.929993,39.98,116.779999,132.039993,109.790001,94.199997,137.710007,71.660004,187.850006,41.529999,16.98
8/12/2019,2882.699951,58.66,27.639999,19.01,45.549999,49.360001,107.300003,130.009995,93.849998,24.16,69.629997,121.550003,36.669998,135.75,310.829987,38.220001,116.029999,131.929993,109.629997,92.160004,135.789993,70.839996,185.369995,40.48,16.809999
8/13/2019,2926.320068,58.84,27.51,18.780001,45.939999,50.439999,109.029999,132.410004,95.260002,24.09,70.489998,122.389999,37.200001,137.009995,312.279999,38.130001,117.25,133.419998,109.349998,95.449997,138.600006,71.970001,188.449997,41.810001,17
8/14/2019,2840.600098,57.23,26.1,18.25,44.709999,48.91,104.190002,126.849998,92.010002,23.52,67.650002,117.739998,36.259998,132.850006,299.109985,36.700001,115.790001,130.259995,108.610001,92.650002,133.979996,68.639999,179.710007,40.650002,16.360001
8/15/2019,2847.600098,57.110001,25.41,18.02,44.299999,49.110001,103.870003,126.699997,91.610001,23.65,67.25,116.949997,36.049999,133.410004,295.76001,37.130001,117.389999,130.539993,108.849998,90.639999,133.679993,67.599998,182.589996,40.09,15.99
8/16/2019,2888.679932,58.040001,25.790001,18.4,44.93,50.48,105.18,128.820007,93.010002,23.92,68.300003,115.809998,36.290001,135.199997,302.799988,37.869999,119.18,131.360001,110.040001,92.529999,136.130005,68.150002,183.699997,40.580002,15.98
8/19/2019,2923.649902,58.189999,26.1,18.34,45.740002,51.349998,107.760002,130.570007,93.459999,24.18,69.449997,117.309998,36.849998,135.289993,309.380005,37.77,120.239998,132.25,110.949997,93.169998,138.410004,69.300003,186.169998,41.700001,16.16
8/20/2019,2900.51001,57.68,25.83,17.950001,45.349998,50.98,107.629997,130.679993,92.730003,23.91,69.029999,116.129997,36.450001,135.130005,298.98999,37.720001,118.900002,130.600006,110.18,91.410004,137.259995,69.040001,183.809998,42.290001,16.08
8/21/2019,2924.429932,58.009998,26.42,18.01,45.950001,50.900002,107.669998,128.350006,91.620003,23.91,69.720001,117.879997,36.75,135.759995,297.809998,37.529999,119.199997,131.529999,110.519997,93.010002,138.789993,69.650002,183.550003,42.799999,16.139999
8/22/2019,2922.949951,57.959999,26.530001,18.01,45.09,50.5,107.029999,128.119995,92.410004,24.01,69.57,117.730003,36.52,136.080002,296.929993,37.790001,119.419998,131.270004,110.379997,93.879997,137.779999,70.169998,182.039993,42.18,16.08
8/23/2019,2847.110107,56.200001,25.42,17.219999,43.279999,49.720001,102.529999,125.099998,91.080002,23.41,67.489998,115.18,36.209999,131.669998,291.440002,37,117.32,127.730003,109.989998,91.629997,133.389999,69.110001,177.75,41,15.55
8/26/2019,2878.379883,56.279999,25.190001,17.1,43.48,49.48,102.489998,126.230003,91.650002,23.25,67.849998,115.739998,36.299999,134.610001,294.980011,37.610001,119.32,127.800003,110.419998,91.760002,135.449997,68.470001,180.360001,41.439999,16.110001
8/27/2019,2869.159912,56.139999,24.450001,16.549999,43.029999,49.09,101.769997,125.349998,91.129997,23.190001,67.190002,115.830002,36.599998,134.490005,291.029999,37.189999,120.550003,129.639999,110.790001,91.730003,135.740005,67.370003,181.300003,42.139999,15.51
8/28/2019,2887.939941,56.68,25.33,16.75,43.400002,49.57,103.18,125.339996,91.910004,23.35,67.68,116.830002,36.830002,136.550003,291.769989,37.599998,121.400002,128.679993,111.160004,90.160004,135.559998,66.440002,181.759995,41.68,15.55
8/29/2019,2924.580078,57.880001,26.32,17.35,44,50.23,103.379997,125.730003,92.540001,23.469999,68.43,117.519997,36.950001,137.839996,296.779999,37.919998,121.18,128.240005,111.760002,90.870003,138.119995,67.32,185.570007,42.490002,15.78
8/30/2019,2926.459961,57.860001,26.309999,17.32,44.080002,50.75,104.279999,126.059998,92.370003,23.549999,68.480003,117.720001,36.950001,137.259995,293.75,38.16,120.230003,128.360001,112.389999,91.669998,137.860001,66.839996,185.669998,42.650002,15.83
9/3/2019,2906.27002,57.290001,26.51,17.17,43.669998,50.580002,102.849998,124.269997,91.309998,23.32,68.559998,116.269997,36.950001,136.309998,289.290009,38.009998,121.360001,128.740005,112.370003,92.459999,136.039993,65.809998,182.389999,41.959999,15.93
9/4/2019,2937.780029,57.23,27,16.389999,43.889999,51.040001,104.739998,125.690002,92.300003,23.719999,69.290001,117.25,37.310001,137.889999,291.519989,38.779999,123.209999,128.860001,114.349998,93.529999,137.630005,67.010002,187.139999,43.360001,15.8
9/5/2019,2976,58.189999,27.690001,16.52,45.110001,52.310001,106.940002,128.460007,93.470001,24.299999,70.269997,117.639999,37.369999,138.839996,293.25,38.919998,122.760002,128.580002,113.220001,92.690002,140.050003,68.449997,190.899994,45.299999,15.87
9/6/2019,2978.709961,57.98,27.790001,16.67,45.720001,52.119999,108.410004,129.429993,93.739998,24.200001,70.93,118.260002,37.450001,139.550003,290.170013,38.509998,122.870003,128.210007,114.650002,85.410004,139.100006,67.419998,187.490005,45.419998,16.620001
9/9/2019,2978.429932,58.110001,28.440001,17.030001,47.610001,52.939999,110.610001,129.910004,92.529999,25.190001,71.489998,119.389999,37.5,138.830002,294.339996,39.25,122.169998,126.949997,111.709999,78.650002,137.520004,68.059998,188.759995,44.259998,15.31
9/10/2019,2979.389893,58.639999,29.120001,16.76,49.66,54.669998,113.75,131.690002,93.580002,25.290001,72.07,121.849998,37.84,135.789993,287.98999,38.5,119.879997,129.550003,109.5,80.349998,136.080002,70,186.169998,43.25,15.02
9/11/2019,3000.929932,58.779999,29.76,17.32,49.709999,54.599998,113.830002,133.089996,95.18,25.719999,71.93,121.279999,37.799999,136.190002,288.269989,39.169998,121.269997,131.169998,109.75,80.709999,136.119995,70.550003,188.490005,43.25,15.31
9/12/2019,3009.570068,59.439999,29.940001,17.16,49.619999,54.419998,113.269997,132.509995,94.769997,25.34,71.980003,121.419998,37.669998,137.5,288.859985,38.919998,122.769997,130.429993,110.910004,81.529999,137.520004,69.5,187.470001,43.200001,15.77
9/13/2019,3007.389893,60.009998,29.950001,17.389999,50.549999,54.68,114.830002,133.990005,96.050003,26.07,72.639999,121.5,37.869999,138.020004,294.149994,39.360001,122.120003,130.779999,107.150002,78.849998,137.320007,68.839996,187.190002,42.630001,16
9/16/2019,2997.959961,59.07,27.77,16.860001,48.919998,53.34,113.93,130.479996,93.660004,26.110001,73.730003,124.120003,39.349998,135.800003,294.290009,39.380001,119.75,129.539993,105.889999,80.669998,136.330002,69.410004,186.220001,42.759998,15.76
9/17/2019,3005.699951,59.369999,28.639999,17.139999,49.369999,53.959999,114.089996,130.559998,94.860001,25.879999,73.169998,123.889999,38.540001,136.309998,298.600006,38.48,121.160004,129.669998,107.5,84.639999,137.389999,69,188.080002,43.240002,16.83
9/18/2019,3006.72998,59.310001,28.6,17.27,48.84,53.880001,112.989998,130.190002,95.349998,26.02,72.82,124.18,38.59,136.800003,291.559998,38.580002,121.410004,130.410004,107.019997,84.550003,138.520004,68.699997,188.139999,43.240002,16.9
9/19/2019,3006.790039,58.689999,28.299999,17.110001,48.380001,53.77,112.459999,129.550003,95.779999,25.950001,72.330002,123.660004,38.689999,133.300003,286.600006,37.759998,121.900002,130.110001,107.75,84.620003,141.070007,72.25,190.139999,42.93,16.879999
9/20/2019,2992.070068,58.630001,27.99,16.92,48.220001,53.669998,111.68,126.970001,95.220001,26,72.080002,124.32,38.990002,132.270004,270.75,37.919998,122.239998,131.649994,107.650002,82.629997,139.440002,72.540001,189.929993,43.23,17.040001
9/23/2019,2991.780029,58.02,27.5,16.77,47.700001,53.509998,109.550003,125.849998,94.25,26.01,72.129997,124.900002,38.759998,132.460007,265.920013,37.689999,123.220001,131.740005,108.220001,82.620003,139.139999,72.010002,186.820007,43.380001,17.120001
9/24/2019,2966.600098,58,27,16.629999,47.619999,53.110001,108.639999,122.269997,92.220001,25.280001,71.139999,123.739998,38.130001,131.970001,254.589996,38.060001,123.610001,131.550003,109.419998,80.019997,137.380005,70.370003,181.279999,41.419998,17.040001
9/25/2019,2984.870117,58.310001,27.440001,16.860001,48.060001,53.299999,109.660004,123.029999,92.769997,25.040001,71.349998,123.510002,38.169998,133.089996,264.75,38.490002,123.019997,130.990005,107.599998,79.599998,139.360001,71.150002,182.800003,42.5,17.110001
9/26/2019,2977.620117,58.779999,27.190001,16.940001,43.950001,51.259998,106.93,121.669998,92.010002,24.799999,70.970001,120.160004,38.25,131.270004,263.309998,38.700001,124.309998,128.850006,108.580002,79.75,139.539993,70.75,180.110001,42.439999,17
9/27/2019,2961.790039,58.279999,27.01,16.799999,43.580002,51.02,107.029999,120.769997,91.449997,24.879999,71.480003,118.599998,38.259998,129.960007,263.079987,38.349998,124.57,128.600006,108.550003,76.040001,137.729996,69.5,177.100006,41.349998,16.02
9/30/2019,2976.73999,57.599998,26.969999,16.75,43.709999,51.77,108.330002,124.370003,93.110001,24.969999,70.610001,118.599998,37.990002,130.320007,267.619995,38.639999,124.379997,129.380005,108.400002,76.199997,139.029999,70.959999,178.080002,41.200001,15.8
10/1/2019,2940.25,57.009998,26.799999,16.530001,42.490002,50.759998,104.650002,123.400002,92.150002,24.559999,68.949997,116.010002,37.700001,129.550003,269.579987,38.419998,123.849998,129.990005,107.160004,75.809998,137.070007,68.5,175.809998,40.25,15.52
10/2/2019,2887.610107,54.349998,25.370001,16.120001,41.439999,49.139999,103.010002,120.330002,90.940002,24.02,67.150002,112.290001,36.59,129.139999,268.029999,38.279999,121.080002,132,105.559998,73.849998,134.649994,66.650002,174.600006,39.700001,14.8
10/3/2019,2910.629883,52.830002,25.27,16.02,41,48.139999,104.18,119.019997,91.989998,23.91,67.980003,113.150002,36.369999,128.149994,268.149994,38.02,121.739998,131.190002,106.540001,76.830002,136.279999,67.959999,179.380005,40,14.3
10/4/2019,2952.01001,53.810001,25.83,16.360001,41.139999,48.439999,103.309998,120.860001,93.349998,23.91,68.970001,113.849998,36.959999,130.270004,272.790009,37.98,124,133.660004,107.800003,76.529999,138.119995,68.010002,180.449997,40.360001,14.52
10/7/2019,2938.790039,53.360001,25.83,16.610001,40.91,48.560001,102.599998,119.199997,91,23.84,68.019997,113.260002,36.950001,130.899994,274.459991,37.209999,122.839996,133.160004,108.459999,76.989998,137.119995,67.699997,179.679993,40.799999,14.47
10/8/2019,2893.060059,53.200001,26.26,16.549999,40.130001,47.169998,101.029999,117.669998,90.699997,23.440001,66.699997,111.709999,36.849998,128.470001,270.720001,36.669998,120.93,131.839996,107.580002,73.589996,135.669998,66.589996,177.75,39.700001,14.15
10/9/2019,2919.399902,53.919998,27.07,16.75,40.529999,47.209999,101.879997,118.489998,91.5,23.4,67.440002,113.139999,37.169998,129.330002,267.529999,36.34,121.980003,129.220001,108.32,72.860001,138.240005,67.089996,179.850006,39.5,14.21
10/10/2019,2938.129883,53.099998,27.18,16.9,40.950001,48.09,103.610001,118.190002,91.550003,23.48,68.25,114.589996,37.16,129.339996,280.480011,35.880001,121.940002,129.059998,107.639999,71.010002,139.100006,68.150002,180.029999,39.540001,14.08
10/11/2019,2970.27002,52.950001,27.360001,16.85,41.549999,49.16,107.57,121.18,93.43,23.700001,68.980003,116.150002,37.459999,130.020004,282.929993,36.709999,121.089996,131.330002,107,71.349998,139.679993,69.540001,184.190002,40.360001,14.16
10/14/2019,2966.149902,52.990002,27.620001,16.91,42.040001,49.330002,107.959999,120.099998,91.529999,23.35,69.18,116.18,37.419998,129.699997,285.529999,35.799999,120.050003,130.720001,106.040001,70.800003,139.550003,69.949997,183.279999,39.779999,13.76
10/15/2019,2995.679932,53.639999,28.27,17.139999,42.490002,49.610001,109.480003,121.110001,91.660004,23.35,69.419998,116.309998,37.360001,129.759995,284.25,35.349998,117.199997,132.839996,106.18,71.110001,141.570007,70.589996,188.889999,40.279999,14.09
10/16/2019,2989.689941,53.169998,28.049999,16.98,42.389999,49.330002,108.32,121.089996,92.199997,23.059999,68.230003,115.110001,37.209999,130.860001,286.279999,35.720001,117.529999,135.169998,106.290001,67.690002,140.410004,69.510002,189.550003,39.91,13.67
10/17/2019,2997.949951,53.369999,27.93,17.190001,42.439999,49.779999,109.150002,120.57,92.199997,22.67,68.139999,115.349998,37.759998,132.369995,293.350006,36.580002,116.629997,136.169998,105.110001,67.029999,139.690002,69.300003,190.389999,39.610001,13.78
10/18/2019,2986.199951,53.830002,28.219999,16.959999,42.790001,50.209999,111.18,121.050003,91.150002,22.75,67.610001,114.739998,37.48,130.889999,275.299988,36.57,117.470001,127.699997,104.589996,66.080002,137.410004,67.650002,185.850006,38.990002,13.52
10/21/2019,3006.719971,54.580002,28.620001,17.52,43.119999,50.950001,112.07,123,92.389999,23.33,68.739998,116.610001,38.27,130.259995,278.049988,36.209999,119.080002,128.020004,103.290001,65.769997,138.429993,67.489998,189.759995,40.09,14.58
10/22/2019,2995.98999,54.650002,28.26,18.799999,42.549999,49.970001,108.410004,122.050003,90.730003,23.58,69.089996,117.800003,38.509998,132.399994,266.690002,36.59,122.18,129.199997,103.269997,62,136.369995,67.470001,182.339996,38.810001,14
10/23/2019,3004.52002,53.810001,28.290001,18.879999,44,50.689999,109.68,123.489998,95.769997,23.84,69.75,117.980003,39.060001,131.130005,271.269989,36.740002,123,129.899994,103.650002,62.060001,137.240005,67.510002,186.149994,38.830002,13.18
10/24/2019,3010.290039,53.790001,29.41,18.43,43.900002,50.970001,109.120003,124.300003,96.910004,23.700001,69.089996,117.580002,39.209999,130.259995,271.5,36.41,124.790001,127.5,104.959999,64.519997,139.940002,67.690002,186.380005,30.75,13.52
10/25/2019,3022.550049,54.599998,30.860001,18.76,44.57,51.470001,111.370003,126.18,97.690002,23.65,69.25,118.669998,39.349998,130.899994,276.820007,37.09,123.25,128.350006,105.389999,63.450001,140.729996,66.150002,187.889999,30.299999,13.96
10/28/2019,3039.419922,55.169998,31.360001,19.23,44.18,51.889999,112.199997,126.599998,97.190002,23.83,68.639999,118.480003,39.240002,130.529999,281.859985,37.009998,123.480003,129.179993,105.190002,66.559998,144.190002,66.019997,189.399994,30.059999,14.68
10/29/2019,3036.889893,55.380001,30.92,19.469999,44.16,52.619999,113.269997,126.529999,97.309998,23.709999,68.440002,118.129997,37.93,129.479996,281.209991,37.18,123.599998,129.119995,105.639999,65.489998,142.830002,66.959999,189.309998,29.85,14.64
10/30/2019,3046.77002,55.32,30.290001,19.459999,43.209999,51.189999,109.419998,126.440002,97.32,23.610001,67.720001,116.360001,38.459999,129.600006,291.450012,36.639999,124.940002,132.839996,107.029999,70,144.610001,67.519997,188.25,29.860001,14.86
10/31/2019,3037.560059,55.080002,30.059999,19.299999,42.889999,50.759998,108.830002,126.550003,96.959999,23.25,67.57,116.139999,37.91,129.919998,287.410004,36.599998,124.510002,132.039993,107.160004,69.889999,143.369995,65.68,191.649994,29.969999,15.06
11/1/2019,3066.909912,56.02,30.559999,19.48,42.950001,51.330002,111.18,128.080002,96.309998,23.91,69.599998,116.209999,38.700001,132.75,286.809998,36.75,123.870003,131.199997,106.660004,70.389999,143.720001,65.82,193.619995,29.620001,15.18
11/4/2019,3078.27002,56.880001,30.950001,19.440001,44.209999,52.290001,113.279999,130.160004,97.989998,24.33,71.669998,121.57,39.360001,132.919998,292.859985,36.799999,119.07,130.229996,105.550003,70.120003,144.550003,66.919998,194.720001,30.049999,15.35
11/5/2019,3074.620117,57.509998,31.18,19.620001,44.860001,52.490002,113.510002,133.690002,100.150002,24.200001,73.089996,121.940002,39.830002,131.449997,288.029999,36.669998,118.900002,130.419998,104.730003,66.889999,144.460007,70.269997,194.320007,29.809999,14.83
11/6/2019,3076.780029,57.580002,30.959999,19.66,44.369999,52.060001,112.779999,132.580002,99.57,24.15,71.489998,119.900002,39.400002,131.270004,288.589996,36.25,120.32,130.960007,105.580002,66.830002,144.059998,69.779999,191.550003,29.540001,14.41
11/7/2019,3085.179932,57.66,30.889999,19.58,45.049999,52.220001,114.989998,133.059998,98.93,23.35,73.010002,121.889999,39.32,132.960007,289.570007,35.98,119.620003,131.429993,104.43,66.809998,144.259995,69.580002,190.419998,29.049999,14.16
11/8/2019,3093.080078,57.580002,30.76,19.57,45.049999,51.82,114.529999,133.199997,99.089996,23.02,70.769997,120.93,39.189999,137.960007,291.570007,36.310001,119.699997,133,104.480003,69.849998,145.960007,69.889999,190.839996,29.209999,14.19
11/11/2019,3087.01001,57.209999,30.59,19.76,44.68,51.919998,113.940002,131.75,98.129997,22.620001,70.339996,120.809998,39.150002,136.740005,294.179993,36.02,119.330002,131.979996,105.080002,68.389999,146.110001,69.050003,189.610001,29.34,14.39
